comment_sentence_id,class,category,category_encoded,partition,processed_text
1958,IntervalDtype,Summary,3,0,extensiondtyp interv data actual numpi dtype duck type paramet subtyp str np dtype dtype interv bound attribut subtyp method none exampl pd intervaldtyp subtyp int64 interv int64
403,InvalidBasesError,Summary,3,0,model base class resolv
3033,InvalidDateError,Summary,3,0,date field improperli specifi
5931,InvalidHeader,Summary,3,1,header valu provid somehow invalid
3035,InvalidHeaderError,Summary,3,0,except invalid header
3037,InvalidVersion,Summary,3,0,invalid version found user refer pep 440
3037,InvalidVersion,Usage,4,0,invalid version found user refer pep 440
405,KMLSitemap,Summary,3,0,minim hook produc kml sitemap
3040,Kanji,Summary,3,0,unicod set kanji unicod charact rang
3042,Katakana,Summary,3,0,unicod set katakana unicod charact rang
3044,KeyType,Summary,3,0,type key key bare unquot quot use basic liter quot follow escap rule singl line stringtyp
5243,LBFGS,Summary,3,0,implement l bfg algorithm heavili inspir minfunc note memori intens optim requir addit param byte histori size 1 byte fit memori tri reduc histori size use differ algorithm argument lr float learn rate default 1 max iter int maxim number iter per optim step default 20 max eval int maxim number function evalu per optim step default max iter 125 toler grad float termin toler first order optim default 1e 5 toler chang float termin toler function valu paramet chang default 1e 9 histori size int updat histori size default 100 line search fn str either strong wolf none default none
3062,LRUCache,Summary,3,0,simpl lru cach implement fast small capac someth 1000 scale long use storag templat harm
5235,LastNWindowCollector,Summary,3,0,collect last n sampl input record complex data use packrecord pack use layer layer thread safe
1097,LazyEvaluate,DevelopmentNotes,0,0,use format string valu need updat time current time work directori
407,ListMixin,Summary,3,0,base class provid complet list interfac deriv class must call listmixin init function implement follow function get singl extern self return singl item index gener use index alway satisfi 0 len self function get singl intern self use within class option note get singl intern get singl intern return differ type object set list must distinguish two handl appropri function set list self length item recreat entir object note item may gener call get singl intern therefor necessari cach valu temporari temp list item clobber origin storag function set singl self valu set singl item index valu option left undefin mutat result rebuild object use set list function len self return length int minlength minimum legal length option int maxlength maximum legal length option type tupl allow type tupl allow item type option
1456,ListTags,Summary,3,0,list tag
3052,LockFailed,Summary,3,0,lock file creation fail reason tri rais lockfail except lockerror pass
465,LogoutThenLoginTests,Summary,3,0,test logout login view
1101,Magics,Summary,3,1,base class implement magic function shell function reach function name make function easier type eg cd vs cd class provid magic function need subclass class must use method decor line magic cell magic decor individu method magic function use class decor magic class ensur magic method properli regist instanc level upon instanc initi
1458,MailpileJinjaLoader,Summary,3,0,jinja2 templat loader use mailpil configur plugin system find templat file
1462,MailpileMailbox,Summary,3,0,maildir class window use instead filenam
1466,MailpileVFS,Summary,3,0,router object implement vf interfac deleg call individu implement
467,MakeListTests,Expand,1,0,make list filter destroy exist escap result escap
471,ManagementForm,Summary,3,0,keep track mani form instanc display page
3072,Markup,Summary,3,0,string readi safe insert html xml document either escap mark safe pass object constructor convert text wrap mark safe without escap escap text use meth escap class method instead markup hello em world em markup hello em world em markup 42 markup 42 markup escap hello em world em markup hello lt em gt world lt em gt implement html interfac framework use pass object implement html wrap output method mark safe class foo def html self return href foo foo markup foo markup href foo foo subclass text type str python 3 unicod python 2 method type method escap argument return markup instanc markup em em foo bar markup em foo amp bar em markup em hello em foo markup em hello em lt foo gt
3161,MemcachedBytecodeCache,Summary,3,0,class implement bytecod cach use memcach cach store inform enforc specif memcach librari tummi memcach cmemcach accept class provid minim interfac requir minim interfac client pass constructor class minimalclientinterfac method set key valu timeout store bytecod cach valu string timeout timeout key timeout provid default timeout timeout assum provid integ number second cach item exist method get key return valu cach key item exist cach return valu must none argument constructor prefix key ad actual cach key timeout bytecod cach system recommend high timeout
476,MemcachedCache,Summary,3,0,implement cach bind use python memcach
3222,MemoizedZipManifests,Summary,3,0,memoiz zipfil manifest
478,MemoryFileUploadHandler,Summary,3,0,file upload handler stream upload memori use small file
3224,MetadataMissingError,Summary,3,0,requir metadata miss
3226,MethodDispatcher,Summary,3,0,dict 2 special properti initi key list set tupl convert multipl key access one item origin list like object return match valu default valu set default attribut
480,Migration,Summary,3,0,base class migrat one follow attribut oper list oper instanc probabl django db migrat oper depend list tupl app path migrat name run list tupl app path migrat name replac list migrat name
504,MigrationGraph,Summary,3,0,repres digraph migrat project migrat node depend edg implicit depend number migrat number mere convent aid file list migrat file mark replac anoth set migrat support squash featur graph handler respons instead code load examin migrat file replac migrat either unappli present ignor replac one load replac migrat repoint depend point replac migrat point replac one node tupl app path migrat name
538,MigrationLoader,Summary,3,1,load migrat file disk statu databas initi class scan directori open read python file look class call migrat inherit django db migrat migrat see django db migrat migrat look like migrat mark replac anoth set migrat load separ set migrat away main one migrat replac either unappli miss disk inject main set replac name migrat depend pointer replac migrat point new migrat mean class must also talk databas well disk probabl fine alreadi oper memori
574,MigrationQuestioner,Summary,3,1,give autodetector respons question might base class built noninteract mode interact subclass command line argument use
582,MigrationWriter,Summary,3,1,take migrat instanc abl produc content migrat file
586,ModelBase,Summary,3,1,metaclass model
588,ModelSignal,Summary,3,1,signal subclass allow sender lazili specifi string app label modelnam form
5287,Module,Summary,3,1,base class neural network modul modul also contain modul allow nest tree structur assign submodul regular attribut import torch nn nn import torch nn function f class model nn modul def init self super model self init self conv1 nn conv2d 1 20 5 self conv2 nn conv2d 20 20 5 def forward self x x f relu self conv1 x return f relu self conv2 x submodul assign way regist paramet convert call meth etc
3240,Module_six_moves_urllib_parse,Summary,3,0,lazi load move object six move urllib pars
3242,Module_six_moves_urllib_request,Summary,3,0,lazi load move object six move urllib request
3244,Module_six_moves_urllib_response,Summary,3,0,lazi load move object six move urllib respons
1470,MoveFilter,Summary,3,0,move auto tag rule
3246,Mul,Summary,3,0,multipli left right node
5322,MultiLabelMarginLoss,Summary,3,0,creat criterion optim multi class multi classif hing loss margin base loss input math x 2d mini batch tensor output math 2d tensor target class indic sampl mini batch math text loss x sum ij frac max 0 1 x j x text x size 0 criterion consid contigu block non neg target start front allow differ sampl variabl amount target class arg size averag bool option deprec see attr reduct default loss averag loss element batch note loss multipl element per sampl field attr size averag set fals loss instead sum minibatch ignor reduc fals default true reduc bool option deprec see attr reduct loss averag sum observ minibatch depend attr size averag attr reduc fals return loss per batch element instead ignor attr size averag default true reduct string option specifi reduct appli output none mean sum none reduct appli mean sum output divid number element output sum output sum note attr size averag attr reduc process deprec meantim default mean input math c math n c n batch size c target math c math n c label target pad 1 ensur shape input attr reduct none math n exampl loss nn multilabelmarginloss x torch floattensor 01 02 04 08 target consid label 3 0 label 1 torch longtensor 3 0 1 1 loss x 025 1 01 02 1 01 04 1 08 02 1 08 04 tensor 08500
592,MultiPartParser,Summary,3,1,rfc2388 multipart form data parser multivaluedict pars read input stream chunk size chunk return tupl multivaluedict post multivaluedict file
598,MultiValueDict,Summary,3,0,subclass dictionari custom handl multipl valu key multivaluedict name adrian simon posit develop name simon getlist name getlist doesnotexist get lastnam nonexist nonexist setlist lastnam holovati willison class exist solv irrit problem rais cgi pars qs return list everi key even though web form submit singl name valu pair
633,MultiValueField,Summary,3,0,aggreg logic multipl field clean method take decompress list valu clean singl valu accord self field valu list clean correspond field first valu clean first field second valu clean second field etc field clean list clean valu compress singl valu
654,MultiWidget,Summary,3,0,widget compos multipl widget addit valu ad widget get context widget add list subwidget context widget subwidget loop render like normal widget
1132,MyFrame,Summary,3,0,myfram show control wxpanel simpl menu
663,MyModel,Summary,3,0,model subclass custom base use metaclass
3248,NativeEnvironment,Summary,3,0,environ render templat nativ python type
665,NestedObjectsTests,Summary,3,0,test nestedobject util collect
5426,NetModifier,Summary,3,1,abstract class support modifi gener net inherit class implement modifi net method relat oper ad net exampl usag modifi somenetmodifi opt modifi net
3252,NoMatch,Summary,3,0,token never match
3250,Node,Summary,3,0,repres item tree
1982,NonConsolidatableMixIn,Summary,3,0,hold method nonconsolidat block
3254,NotAny,Summary,3,0,lookahead disallow match given pars express notani advanc pars posit within input string verifi specifi pars express match current posit also notani skip lead whitespac notani alway return null token list may construct use oper exampl map caselesskeyword split take care mistak keyword identifi ident word alpha boolean term option ident crude boolean express support parenthesi group oper hierarchi use infixnot boolean expr boolean term zeroormor boolean term integ follow actual float integ word num char
3294,NotMyLock,Summary,3,0,rais attempt made unlock file someon els lock tri rais notmylock except unlockerror pass
1138,Obj,Summary,3,0,namespac hold arbitrari inform
1472,OldPostingList,Summary,3,0,post list map search term messag id
5438,OneHotCategorical,Summary,3,0,creat one hot categor distribut parameter attr prob attr logit sampl one hot code vector size prob size 1 note attr prob must non neg finit non zero sum normal sum 1 attr prob attr logit exampl onehotcategor torch tensor 025 025 025 025 sampl equal probabl 0 1 2 3 tensor 0 0 0 1 arg prob tensor event probabl logit tensor event log probabl
667,Operation,Summary,3,0,base class migrat oper respons mutat memori model state see db migrat state py repres perform well actual perform live databas
3385,Option,Summary,3,0,option usual option valu command line extra featur argument paramet pass onward paramet constructor param show default control default valu shown help page normal default shown valu string show string instead valu particularli use dynam option param show envvar control environ variabl shown normal environ variabl shown param prompt set true non empti string user prompt input set true prompt option name capit param confirm prompt set valu need confirm prompt hidden user use password input param flag forc option act flag default auto detect param flag valu valu use flag enabl set boolean automat option string contain slash mark two option param multipl set true argument accept multipl time record similar narg work support arbitrari number argument param count flag make option increment integ param allow autoenv enabl valu paramet pull environ variabl case prefix defin context param help help string param hidden hide option help output
680,OverwritingStorage,Summary,3,0,overwrit exist file instead append suffix gener unus name
3471,PacifyFlushWrapper,Expand,1,0,wrapper use catch suppress brokenpipeerror result flush call broken pipe shutdown final gc python interpret notabl flush alway call sy stdout sy stderr minim impact cleanup code case underli file broken pipe call attribut proxi
3471,PacifyFlushWrapper,Summary,3,0,wrapper use catch suppress brokenpipeerror result flush call broken pipe shutdown final gc python interpret notabl flush alway call sy stdout sy stderr minim impact cleanup code case underli file broken pipe call attribut proxi
3490,PackageIndex,Summary,3,0,repres packag index provid easier access endpoint
685,ParentWithDependentChildren,Summary,3,0,model valid child foreign key relationship depend valid parent
3492,ParseError,Summary,3,0,error occur parser encount syntax error toml pars
3499,ParseFatalException,DevelopmentNotes,0,1,user throwabl except thrown inconsist pars content found stop pars immedi
3505,ParseResultBytes,Summary,3,0,compat shim urlpars parseresultbyt object
3507,ParseResults,Summary,3,0,structur pars result provid multipl mean access pars data list len result list index result 0 result 1 etc attribut result resultsnam see class parserel setresultsnam exampl integ word num date str integ setresultsnam year integ setresultsnam month integ setresultsnam day equival form date str integ year integ month integ day parsestr return parseresult object result date str parsestr 1999 12 31 def test fn repr print fn eval test list result test result 0 test result month test result day test month result test minut result test result dump str print list result 1999 12 31 result 0 1999 result month 12 result day 31 month result true minut result fals result dump 1999 12 31 day 31 month 12 year 1999
3503,ParserElement,Summary,3,0,abstract base level parser element class
3601,Path,Parameters,2,1,path type similar class file type perform differ check first instead return open file handl return filenam secondli perform variou basic check file directori param exist set true file directori need exist valu valid requir file inde exist check silent skip param file okay control file possibl valu param dir okay control directori possibl valu param readabl true readabl check perform param resolv path true path fulli resolv valu pass onward mean expand tild prefix suppos done shell param allow dash set true singl dash indic param path type option string type use repres path default none unicod depend make sens given
3601,Path,Summary,3,1,path type similar class file type perform differ check first instead return open file handl return filenam secondli perform variou basic check file directori param exist set true file directori need exist valu valid requir file inde exist check silent skip param file okay control file possibl valu param dir okay control directori possibl valu param readabl true readabl check perform param resolv path true path fulli resolv valu pass onward mean expand tild prefix suppos done shell param allow dash set true singl dash indic param path type option string type use repres path default none unicod depend make sens given
689,Permission,Summary,3,0,permiss system provid way assign permiss specif user group user permiss system use django admin site may also use code django admin site use permiss follow add permiss limit user abil view add form add object chang permiss limit user abil view chang list view chang form chang object delet permiss limit abil delet object view permiss limit abil view object permiss list automat creat model
3663,PipError,Summary,3,1,base pip except
1984,PlotAccessor,Parameters,2,0,make plot seri datafram use backend specifi option plot backend default matplotlib use paramet data seri datafram object method call x label posit default none use data datafram label posit list label posit default none allow plot one column versu anoth use data datafram kind str kind plot produc line line plot default bar vertic bar plot barh horizont bar plot hist histogram box boxplot kde kernel densiti estim plot densiti kde area area plot pie pie plot scatter scatter plot hexbin hexbin plot figsiz tupl width height inch use index bool default true use index tick x axi titl str list titl use plot string pass print string top figur list pass subplot true print item list correspond subplot grid bool default none matlab style default axi grid line legend bool revers place legend axi subplot style list dict matplotlib line style per column logx bool sym default fals use log scale symlog scale x axi versionchang 025 0 logi bool sym default fals use log scale symlog scale axi versionchang 025 0 loglog bool sym default fals use log scale symlog scale x axe versionchang 025 0 xtick sequenc valu use xtick ytick sequenc valu use ytick xlim 2 tupl list ylim 2 tupl list rot int default none rotat tick xtick vertic ytick horizont plot fontsiz int default none font size xtick ytick colormap str matplotlib colormap object default none colormap select color string load colormap name matplotlib colorbar bool option true plot colorbar relev scatter hexbin plot posit float specifi rel align bar plot layout 0 left bottom end 1 right top end default 05 center tabl bool seri datafram default fals true draw tabl use data datafram data transpos meet matplotlib default layout seri datafram pass use pass data draw tabl yerr datafram seri array like dict str see ref plot error bar visual errorbar detail xerr datafram seri array like dict str equival yerr mark right bool default true use secondari axi automat mark column label right legend includ bool bool default fals true boolean valu plot backend str default none backend use instead backend specifi option plot backend instanc matplotlib altern specifi plot backend whole session set versionad 10 0 kwarg option pass matplotlib plot method return class matplotlib axe axe numpi ndarray backend default matplotlib one return valu object return backend note see matplotlib document onlin subject kind bar barh specifi rel align bar plot layout posit keyword 0 left bottom end 1 right top end default 05 center
1984,PlotAccessor,Summary,3,0,make plot seri datafram use backend specifi option plot backend default matplotlib use paramet data seri datafram object method call x label posit default none use data datafram label posit list label posit default none allow plot one column versu anoth use data datafram kind str kind plot produc line line plot default bar vertic bar plot barh horizont bar plot hist histogram box boxplot kde kernel densiti estim plot densiti kde area area plot pie pie plot scatter scatter plot hexbin hexbin plot figsiz tupl width height inch use index bool default true use index tick x axi titl str list titl use plot string pass print string top figur list pass subplot true print item list correspond subplot grid bool default none matlab style default axi grid line legend bool revers place legend axi subplot style list dict matplotlib line style per column logx bool sym default fals use log scale symlog scale x axi versionchang 025 0 logi bool sym default fals use log scale symlog scale axi versionchang 025 0 loglog bool sym default fals use log scale symlog scale x axe versionchang 025 0 xtick sequenc valu use xtick ytick sequenc valu use ytick xlim 2 tupl list ylim 2 tupl list rot int default none rotat tick xtick vertic ytick horizont plot fontsiz int default none font size xtick ytick colormap str matplotlib colormap object default none colormap select color string load colormap name matplotlib colorbar bool option true plot colorbar relev scatter hexbin plot posit float specifi rel align bar plot layout 0 left bottom end 1 right top end default 05 center tabl bool seri datafram default fals true draw tabl use data datafram data transpos meet matplotlib default layout seri datafram pass use pass data draw tabl yerr datafram seri array like dict str see ref plot error bar visual errorbar detail xerr datafram seri array like dict str equival yerr mark right bool default true use secondari axi automat mark column label right legend includ bool bool default fals true boolean valu plot backend str default none backend use instead backend specifi option plot backend instanc matplotlib altern specifi plot backend whole session set versionad 10 0 kwarg option pass matplotlib plot method return class matplotlib axe axe numpi ndarray backend default matplotlib one return valu object return backend note see matplotlib document onlin subject kind bar barh specifi rel align bar plot layout posit keyword 0 left bottom end 1 right top end default 05 center
5464,Poisson,Summary,3,0,creat poisson distribut parameter attr rate rate paramet sampl nonneg integ pmf given math exampl poisson torch tensor 4 sampl tensor 3 arg rate number tensor rate paramet
3665,PoolManager,Summary,3,0,allow arbitrari request transpar keep track necessari connect pool param num pool number connect pool cach discard least recent use pool param header header includ request unless header given explicitli param connect pool kw addit paramet use creat fresh class urllib3 connectionpool connectionpool instanc exampl manag poolmanag num pool 2 r manag request get http googl com r manag request get http yahoo com len manag pool
3699,PrefixLoader,Summary,3,0,loader pass dict loader loader bound prefix prefix delimit templat slash per default chang set delimit argument someth els loader prefixload app1 packageload mypackag app1 app2 packageload mypackag app2 load app1 index html file app1 packag load load app2 index html file second
5933,PreparedRequest,Summary,3,0,fulli mutabl class preparedrequest preparedrequest object contain exact byte sent server gener either class request request object manual usag import request req request request get http httpbin org get r req prepar r preparedrequest get request session send r respons 200
3722,ProcessedTraceback,Summary,3,0,hold jinja preprocess traceback print rerais
723,ProxyModelInheritanceTests,Summary,3,0,proxi model inherit across app result migrat creat tabl proxi model describ 12286 test creat two dummi app call migrat verifi tabl creat
3724,PyPIJSONLocator,Expand,1,0,locat use pypi json interfac
5487,QuantWrapper,Summary,3,0,wrapper class wrap input modul add quantstub dequantstub surround call modul call quant dequant modul use quantiz util function add quant dequant modul convert function quantstub observ observ input tensor convert quantstub swap nnq quantiz actual quantiz similarli dequantstub
731,RawPostDataException,Summary,3,0,cannot access raw post data request multipart post data access via post file etc
3728,ReadError,Summary,3,0,rais archiv cannot read
742,RemoteTestRunner,Summary,3,0,run test record everyth display anyth
3730,Request,Summary,3,0,user creat class request request object use prepar class preparedrequest preparedrequest sent server param method http method use param url url send param header dictionari header send param file dictionari filenam fileobject file multipart upload param data bodi attach request dictionari list tupl key valu provid form encod take place param json json bodi attach request file data specifi param param url paramet append url dictionari list tupl key valu provid form encod take place param auth auth handler user pass tupl param cooki dictionari cookiejar cooki attach request param hook dictionari callback hook intern usag usag import request req request request get http httpbin org get req prepar preparedrequest get
745,RequestFactoryEnvironmentTests,Expand,1,0,regress test 8551 17067 ensur environ variabl set correctli requestfactori
745,RequestFactoryEnvironmentTests,Summary,3,0,regress test 8551 17067 ensur environ variabl set correctli requestfactori
3780,RequirementUninstaller,Summary,3,0,context manag remov packag inner block use uninstallpathset control workflow inner block exit correctli uninstal commit otherwis roll back
3778,RequirementsFileParseError,Summary,3,0,rais gener error occur pars requir file line
3788,RequiresPythonCache,Summary,3,0,cach candid requir python inform
5505,ResNetBuilder,Summary,3,1,helper class construct residu block
1474,Rescan,Summary,3,1,add new messag index
3790,Resource,Summary,3,0,class repres packag resourc data file normal instanti user code rather class resourcefind manag resourc
3798,ResourceFinder,Summary,3,0,resourc finder file system resourc
3800,ResourceManager,Summary,3,0,manag resourc extract packag
5957,Response,Summary,3,0,class respons respons object contain server respons http request
3802,ResponseError,Usage,4,1,use contain error reason suppli maxretryerror
3804,ResponseNotChunked,Usage,4,0,respons need chunk order read chunk
3806,Retry,Summary,3,0,retri configur retri attempt creat new retri object updat valu safe reus retri defin default pool retri retri connect 5 read 2 redirect 5 http poolmanag retri retri respons http request get http exampl com per request overrid default pool retri disabl pass fals param int total total number retri allow take preced count set none remov constraint fall back count good idea set sensibl high valu account unexpect edg case avoid infinit retri loop set 0 fail first retri set fals disabl impli rais redirect fals param int connect mani connect relat error retri error rais request sent remot server set 0 fail first retri type param int read mani time retri read error error rais request sent server request may side effect set 0 fail first retri type param int redirect mani redirect perform limit avoid infinit redirect loop redirect http respons statu code 301 302 303 307 308 set 0 fail first retri type set fals disabl impli rais redirect fals param int statu mani time retri bad statu code retri made respons statu code match statu forcelist set 0 fail first retri type param iter method whitelist set uppercas http method verb retri default retri method consid idempot multipl request paramet end state see attr retri default method whitelist set fals valu retri verb param iter statu forcelist set integ http statu code forc retri retri initi request method method whitelist default disabl none param float backoff factor backoff factor appli attempt second tri error resolv immedi second tri without delay urllib3 sleep backoff factor 2 number total retri 1 second backoff factor 01 func sleep sleep 00 02 04 retri never longer attr retri backoff max default backoff disabl set 0 param bool rais redirect whether number redirect exhaust rais maxretryerror return respons respons code 3xx rang param bool rais statu similar mean rais redirect whether rais except return respons statu fall statu forcelist rang retri exhaust param tupl histori histori request encount call meth retri increment list order request occur list item class class requesthistori param bool respect retri header whether respect retri header statu code defin attr retri retri statu code param iter remov header redirect sequenc header remov request respons indic redirect return fire redirect request
751,ReverseGenericManyToOneDescriptor,Summary,3,0,accessor relat object manag one mani relat creat genericrel exampl class post model comment genericrel comment post comment reversegenericmanytoonedescriptor instanc
1140,RichPromptDisplayHook,Summary,3,0,subclass base display hook use colour prompt
5507,SGD,Summary,3,0,implement stochast gradient descent option momentum nesterov momentum base formula import initi momentum deep learn arg param iter iter paramet optim dict defin paramet group lr float learn rate momentum float option momentum factor default 0 weight decay float option weight decay l2 penalti default 0 dampen float option dampen momentum default 0 nesterov bool option enabl nesterov momentum default fals exampl optim torch optim sgd model paramet lr 01 momentum 09 optim zero grad loss fn model input target backward optim step
2234,SQLTable,Summary,3,0,map panda tabl sql tabl use fact tabl reflect sqlalchemi better type convers also hold variou flag need avoid pass function time
2230,SQLiteTable,Summary,3,0,patch sqltabl fallback support instead tabl variabl use creat tabl statement
3982,SafeFileCache,Summary,3,0,file base cach safe use even target directori may access writabl
763,SameAsLookup,Expand,1,0,oper oper test actual geometr equal two featur b featur vertex vertex oper return true
763,SameAsLookup,Summary,3,0,oper oper test actual geometr equal two featur b featur vertex vertex oper return true
3986,SchemaValidatorMixin,Summary,3,0,valid mixin provid mechan valid schema pass cerberu valid
2210,SelectNSeries,Summary,3,0,implement n largest smallest seri paramet obj seri n int keep first last default first return norder seri
778,Serializer,Summary,3,0,convert queryset json
3990,Session,Summary,3,0,request session provid cooki persist connect pool configur basic usag import request request session get http httpbin org get respons 200 context manag request session get http httpbin org get respons 200
780,SessionStorage,Summary,3,0,store messag session django contrib session
782,SessionStore,Expand,1,1,databas session store handl updat account id column insid custom session model
782,SessionStore,Summary,3,0,databas session store handl updat account id column insid custom session model
2224,SetopCheck,DevelopmentNotes,0,0,call decor set oper intervalindex perform type check advanc
2224,SetopCheck,Summary,3,0,call decor set oper intervalindex perform type check advanc
5559,SharedCache,Summary,3,0,dictionari multiprocess handl storageweakref
787,SimpleView,Summary,3,0,simpl view docstr
4012,SkipTo,Summary,3,0,token skip undefin text match express found paramet expr target express mark end data skip includ default fals true target express also pars skip text target express return 2 element list ignor default none use defin grammar typic quot string comment might contain fals match target express failon default none defin express allow includ skip test found target express found skipto match exampl report sever descript day open 101 critic intermitt system crash 6 94 cosmet spell error login log n 14 integ word num sep suppress use skipto simpli match everyth next sep ignor quot string charact insid quot string match pars action call token strip match token ie descript bodi string data skipto sep ignor quotedstr string data setparseact tokenmap str strip ticket expr integ issu num sep string data sev sep string data desc sep integ day open print tkt dump print 101 critic intermitt system crash 6 day open 6 desc intermitt system crash issu num 101 sev critic 94 cosmet spell error login log n 14 day open 14 desc spell error login log n issu num 94 sev cosmet day open 47 issu num 79 sev minor
789,SpatialRefSysMixin,DevelopmentNotes,0,1,spatialrefsysmixin class use databas depend spatialrefsi object reduc redund code
789,SpatialRefSysMixin,Summary,3,1,spatialrefsysmixin class use databas depend spatialrefsi object reduc redund code
795,SplitHiddenDateTimeWidget,Summary,3,0,widget split datetim input two input type hidden input
5563,StackTransform,Summary,3,0,transform functor appli sequenc transform tseq compon wise submatrix dim way compat func torch stack exampl x torch stack torch rang 1 10 torch rang 1 10 dim 1 stacktransform exptransform ident transform dim 1 x
5561,StackedLSTMWithDropout,Summary,3,1,necessari iter self layer dropout support
797,StaticFilesHandler,Parameters,2,0,wsgi middlewar intercept call static file directori defin static url set serv file
797,StaticFilesHandler,Summary,3,1,wsgi middlewar intercept call static file directori defin static url set serv file
1476,StorageBackedLongs,Summary,3,0,combin storagebackeddata pack unpacklonglist pack save set int storag sbl x01 x00 x00 x00 x00 x00 x00 x00 sbl storagebackedlong storag sbl 1 sbl true sbl append 2 sbl save unpacklonglist storag sbl 1 2 true
2245,StringArray,Summary,3,1,extens array string data warn stringarray consid experiment part api may chang without warn paramet valu array like array data warn current expect object dtype ndarray element python string may copi bool default fals attribut none method none string method avail seri back stringarray note stringarray return booleanarray comparison method exampl pd array text none data dtype string stringarray text na data valu traceback recent call last comparison method return class panda booleanarray pd array none c dtype string booleanarray true na fals
2322,StringMethods,Summary,3,0,vector string function seri index na stay na unless handl otherwis particular method pattern python string method inspir r stringr packag exampl str split str replac
1142,Struct,Expand,1,1,dict subclass attribut style access dict subclass extra featur attribut style access protect class member like key item use attribut style access abil restrict assign exist key intellig merg overload oper
1142,Struct,Summary,3,0,dict subclass attribut style access dict subclass extra featur attribut style access protect class member like key item use attribut style access abil restrict assign exist key intellig merg overload oper
5577,Subset,Summary,3,0,subset dataset specifi indic argument dataset dataset whole dataset indic sequenc indic whole set select subset
808,SuccessMessageMixin,Summary,3,0,add success messag success form submiss
1158,TBTools,Summary,3,0,basic tool use traceback printer class
4106,TarFile,Summary,3,1,tarfil class provid interfac tar archiv
5585,Task,Summary,3,0,task compos execut step zero output task execut context taskgroup turn run session task output fetch session end run exampl net builder import op node trainer task name task num instanc 2 op task init globl op const 0 op task instanc init local op const 0 op loop 100 op copi globl local op task instanc exit op add globl local globl op task exit op mul globl globl globl task creat 2 instanc run parallel instanc copi local globl 100 time add local globl mul execut instanc task finish
5630,TaskOutput,Summary,3,0,repres output task
810,TemplateDoesNotExist,Summary,3,0,except use templat exist option argument backend tri format list tupl contain origin statu origin origin object duck type statu string reason templat found chain list intermedi templatedoesnotexist except use encapsul multipl except load templat multipl engin
1160,TermColors,Summary,3,0,color escap sequenc class defin escap sequenc standard ansi color termin also defin nocolor escap null string suitabl defin dummi color scheme termin get confus color escap class use mixin build color scheme
2338,TermValue,Summary,3,1,hold term valu use construct condit filter
5635,TestBuiltins,Summary,3,1,test torchscript support python builtin function
2340,TestDatetimelikeSubtype,Summary,3,0,test specif intervalindex datetim like subtyp
2342,TestFromArrays,Summary,3,0,test specif intervalindex array
2344,TestFromTuples,Summary,3,0,test specif intervalindex tupl
840,TestImageFieldFile,Summary,3,0,custom field file class record whether underli file open
2346,TestPeriodIndexSeriesComparisonConsistency,Summary,3,0,test periodindex period seri op consist
5637,TestQuantizedLinear,Summary,3,1,test correct quantiz linear linear relu op
844,TestRouter,Expand,1,1,rout databas model name start
2349,TestSorted,Summary,3,0,everyth want test sort
846,TestUtils,DevelopmentNotes,0,0,doc output requir test
5639,TestYellowFin,Summary,3,1,yellowfin automat tuner momentum sgd
4108,Token,Summary,3,0,token class
4110,TokenStreamIterator,Summary,3,1,iter tokenstream iter stream eof token reach
5644,TransformerEncoderLayer,DevelopmentNotes,0,0,ashish vaswani noam shazeer niki parmar jakob uszkoreit llion jone aidan n gomez lukasz kaiser illia polosukhin 2017 attent need advanc neural inform process system page 6000 6010 user may modifi implement differ way applic arg model number expect featur input requir nhead number head multiheadattent model requir dim feedforward dimens feedforward network model default 2048 dropout dropout valu default 01 activ activ function intermedi layer relu gelu default relu exampl encod layer nn transformerencoderlay model 512 nhead 8 src torch rand 10 32 512 encod layer src
4116,TreeBuilder,Summary,3,1,base treebuild implement documentclass class use bottommost node document elementclass class use html element commentclass class use comment doctypeclass class use doctyp
4126,Trie,Summary,3,0,abstract base class tri
4128,UndefinedEnvironmentName,Summary,3,1,name attempt use exist insid environ
